sessions_frequency,duration,total_traffic,clusters,score,msisdn
1.0,12696.0,156436463.0,0,0.0001938764600415536,33659604146.0
1.0,37828.0,123400851.0,0,3.151168079835946e-05,33659604174.0
1.0,162050.0,641914638.0,0,2.25861177241471e-05,33659604218.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659604784.0
1.0,86384.0,146616918.0,2,0.0003141475863110548,33659604789.0
1.0,86399.0,727088773.0,0,0.0001562053287007035,33659604856.0
1.0,142060.0,801116568.0,0,9.770651000008326e-05,33659604997.0
1.0,25596.0,893823280.0,0,0.0002463974758370984,33659605174.0
1.0,86399.0,567215885.0,0,0.00012271281853011635,33659605303.0
2.0,172799.0,1095650959.0,0,0.00011732046274237764,33659605334.0
1.0,86391.0,812344980.0,0,0.00016868633503013743,33659605661.0
1.0,322904.0,526167496.0,2,0.0003386564230123851,33659606450.0
2.0,108290.0,1143628132.0,0,0.0001803441390409237,33659606814.0
1.0,86397.0,614252470.0,0,0.00013438011953613292,33659606941.0
2.0,266229.0,927305826.0,0,1.2065432583828056e-05,33659607095.0
1.0,48935.0,577163904.0,0,0.00019024873542834123,33659607195.0
1.0,86399.0,484782260.0,0,9.68117301805843e-05,33659607619.0
1.0,76077.0,685796928.0,0,0.00016410175416902957,33659607653.0
1.0,28108.0,268488460.0,0,0.00017034422180370922,33659608012.0
1.0,115461.0,606474732.0,0,8.465345018430382e-05,33659608032.0
1.0,134375.0,306155715.0,2,0.00016387659928123109,33659608402.0
2.0,322904.0,1363931935.0,0,3.8289063589978056e-05,33659608498.0
3.0,259198.0,1604259396.25,0,0.00011346537698737163,33659608612.0
1.0,86399.0,343511319.0,0,2.3516829706373258e-05,33659608613.0
2.0,46059.0,491663802.0,0,0.00018135414169003603,33659608843.0
1.0,27289.0,112364680.0,0,3.217300289267769e-05,33659608929.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659609049.0
1.0,147744.0,634564140.0,0,4.2206484939486844e-05,33659609196.0
1.0,37184.0,342788785.0,0,0.00016655904887997395,33659609457.0
1.0,30118.0,451441530.0,0,0.00020831883598420944,33659609525.0
1.0,81314.0,484501296.0,0,0.00010720370671188652,33659610418.0
1.0,93596.0,185163679.0,2,0.00023044304907055452,33659610486.0
2.0,172798.0,481730598.0,0,8.36685372721819e-05,33659610600.0
2.0,172798.0,1001636016.0,0,0.00010251825034963382,33659611002.0
3.0,239616.0,1387187633.0,0,0.00010229890752133543,33659611157.0
2.0,108953.0,491049448.0,0,5.315615460657624e-05,33659611198.0
1.0,86399.0,268242864.0,0,4.705842501466262e-05,33659611468.0
1.0,86399.0,463644449.0,0,8.868647696305543e-05,33659611712.0
1.0,78566.0,196838085.0,0,0.0001241062061103292,33659612580.0
1.0,38429.0,464884276.0,0,0.0001923704264163369,33659612617.0
3.0,322904.0,1098006551.0,0,1.9048015110552442e-05,33659613147.0
1.0,28853.0,366536135.0,0,0.00019631598620701215,33659613599.0
2.0,169075.0,1184805648.0,0,0.00013233128074060697,33659613707.0
1.0,15323.0,744801257.0,0,0.00025446073553061756,33659613893.0
1.0,98012.0,644816291.0,0,0.00012303412851926798,33659614237.0
3.0,259198.0,1604259396.25,0,0.00011346537698737163,33659614319.0
1.0,171952.0,351385122.0,2,0.000214320761640741,33659614930.0
1.0,28086.0,475887275.0,0,0.00021601583103848733,33659615095.0
3.0,243124.0,1012885500.0,0,3.500293389980628e-05,33659615812.0
1.0,86395.0,490428978.0,0,9.887190791644065e-05,33659616109.0
1.0,107126.0,339070097.0,0,4.090654818288663e-05,33659616278.0
1.0,87864.0,606416135.0,0,0.00013014340723314382,33659616735.0
1.0,28754.0,435172319.0,0,0.00020895903469287524,33659616790.0
1.0,86399.0,872925036.0,0,0.00017605758430906882,33659617245.0
1.0,37871.0,621924733.0,0,0.00021414078909198,33659617443.0
2.0,322904.0,1398253180.0,0,4.410015711438805e-05,33659617542.0
1.0,138064.0,785891126.0,0,9.935573299612751e-05,33659617582.0
1.0,21017.0,378452459.0,0,0.0002194999534937301,33659617916.0
2.0,51043.0,780938151.0,0,0.00020967287940075864,33659618195.0
1.0,85566.0,749477809.0,0,0.00016086652038144582,33659618435.0
1.0,18476.0,319812446.0,0,0.00021726264907709694,33659618691.0
1.0,106469.0,203228513.0,2,0.0002488540440452191,33659618927.0
2.0,322904.0,1381866603.0,0,4.1361676571570645e-05,33659619004.0
1.0,45590.0,461192068.0,0,0.0001761814855762174,33659619116.0
1.0,86399.0,795477312.0,0,0.0001664212330362376,33659619281.0
1.0,114820.0,382438783.0,0,2.5197037436417203e-05,33659619517.0
2.0,172798.0,418254601.0,0,0.00013810666986804697,33659619533.0
1.0,12904.0,500249252.0,0,0.0002492388682900493,33659619683.0
1.0,132820.0,577366405.0,0,4.49894522731817e-05,33659619826.0
1.0,86404.0,114668987.0,2,0.0004784738513216858,33659619836.0
1.0,103610.0,498922201.0,0,6.736636495630704e-05,33659619844.0
1.0,93592.0,885436770.0,0,0.00016933250366995832,33659620066.0
1.0,117551.0,659202789.0,0,9.671103992402394e-05,33659620160.0
1.0,91874.0,335558261.0,0,1.2395312193643023e-06,33659620207.0
1.0,60691.0,68689510.0,2,0.0006085213329445045,33659620258.0
1.0,88607.0,540298393.0,0,0.00011103759567794496,33659620352.0
1.0,86399.0,696393449.0,0,0.00015096765073576237,33659620474.0
2.0,106365.0,770012757.0,0,0.000136899935679775,33659620615.0
2.0,181288.0,800970824.0,0,4.8698678428573445e-05,33659620768.0
3.0,322904.0,1564045987.0,0,6.857972458629692e-05,33659620823.0
3.0,259197.0,1604259396.25,0,0.00011346600027012365,33659621134.0
2.0,210038.0,1552180144.0,0,0.00013971595455008874,33659621417.0
1.0,222788.0,590797558.0,0,0.00010206299438665213,33659621477.0
1.0,92957.0,108262825.0,2,0.0005835892178689541,33659622063.0
1.0,86385.0,221720987.0,0,0.00011457726144013066,33659622198.0
1.0,26293.0,859656768.0,0,0.0002444485464767866,33659622237.0
1.0,86399.0,316533405.0,0,2.0801935632962164e-06,33659622353.0
3.0,76048.0,1604259396.25,0,0.00022763020399704304,33659622612.0
1.0,86400.0,445874339.0,0,8.125744202718e-05,33659622968.0
2.0,172798.0,992460841.0,0,0.00010092336355902686,33659623244.0
1.0,161350.0,467310517.0,0,7.02396087513002e-05,33659623254.0
1.0,282061.0,437721095.0,2,0.00036935110936855997,33659623322.0
2.0,23263.0,542122467.0,0,0.0002321230406946631,33659623336.0
2.0,172799.0,248277152.0,2,0.00042095823071677574,33659623388.0
1.0,94029.0,85637570.0,2,0.0008229532429703911,33659623531.0
1.0,96430.0,755530759.0,0,0.00014740188093480069,33659623957.0
2.0,90098.0,947001455.0,0,0.00017989371261122722,33659624605.0
1.0,52490.0,833000262.0,0,0.00021202082395814064,33659624608.0
1.0,27713.0,104429110.0,0,9.657820666938305e-06,33659624647.0
1.0,86399.0,356842616.0,0,3.2913270149140825e-05,33659624695.0
2.0,172798.0,1214749345.0,0,0.00013278408811923215,33659624779.0
2.0,296591.0,426457607.0,2,0.00042044180285760274,33659625366.0
1.0,96256.0,273617078.0,0,7.675688151197768e-05,33659625937.0
2.0,38792.0,574456856.0,0,0.00020750587475909808,33659626222.0
1.0,86399.0,913240200.0,0,0.0001804269176081995,33659626610.0
1.0,177315.0,152045236.0,2,0.0008911644175476761,33659626622.0
1.0,85471.0,583677612.0,0,0.0001285987214298434,33659627128.0
1.0,41665.0,304441131.0,0,0.00013817668202614777,33659627332.0
1.0,86399.0,296705214.0,0,1.616072323057122e-05,33659627439.0
3.5,251602.0,1604259396.25,0,0.0001182002712079151,33659627520.0
1.0,86399.0,865660842.0,0,0.00017522702303446281,33659627735.0
1.0,301214.0,368388674.0,2,0.0005426185176703645,33659628229.0
1.0,86395.0,111662077.0,2,0.0004986841986267147,33659628397.0
1.0,49627.0,520317475.0,0,0.00017965570239272534,33659628551.0
3.0,259198.0,953246786.0,0,3.123313245284789e-06,33659628557.0
2.0,76800.0,1445060750.0,0,0.00022188745485173973,33659628677.0
1.0,85914.0,785039090.0,0,0.00016559487393698935,33659628999.0
1.0,90683.0,356720991.0,0,2.082132967029498e-05,33659629000.0
2.0,67252.0,1018823509.0,0,0.00020902453936301913,33659629439.0
1.0,189125.0,161368246.0,2,0.0008969741962784488,33659629806.0
1.0,24000.0,467637656.0,0,0.0002237122225729322,33659630283.0
1.0,76408.0,840863897.0,0,0.00018416555873426697,33659630367.0
1.0,98873.0,837076107.0,0,0.00015691691302645774,33659630495.0
2.0,172798.0,929265546.0,0,8.908285872839899e-05,33659630867.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33659630964.0
1.0,12293.0,555157873.0,0,0.00025289075853346594,33659631091.0
3.5,322904.0,1253958703.0,0,1.7526331264865295e-05,33659631167.0
1.0,87826.0,277318327.0,0,4.166340553938021e-05,33659631234.0
1.0,91894.0,906103133.0,0,0.00017361729819968694,33659631322.0
1.0,136783.0,677498975.0,0,7.313998062924152e-05,33659632029.0
2.0,172799.0,466226594.0,0,9.559905492331538e-05,33659632041.0
1.0,27296.0,628660139.0,0,0.0002316146825079641,33659632066.0
3.0,322904.0,1167080194.0,0,1.64274742609945e-06,33659632518.0
1.0,28136.0,688423293.0,0,0.0002341638057977899,33659632691.0
1.0,86399.0,523324355.0,0,0.00010993754838426091,33659633242.0
1.0,95044.0,546417210.0,0,0.0001010936629127167,33659633339.0
1.0,96183.0,229118841.0,2,0.00014476120981382634,33659633383.0
1.0,30071.0,219496626.0,0,0.00013803418274848276,33659633389.0
1.0,86400.0,506158588.0,0,0.00010433652238026834,33659633989.0
1.0,86399.0,246503330.0,0,7.546428460958839e-05,33659634239.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33659635054.0
2.0,172798.0,369432921.0,2,0.00019270445495199188,33659635886.0
3.0,259197.0,1604259396.25,0,0.00011346600027012365,33659636003.0
1.0,221903.0,439300454.0,2,0.0002300940384898933,33659636437.0
1.0,34254.0,67398369.0,2,0.00023319782938982858,33659636607.0
1.0,195210.0,287218329.0,2,0.0004046230641364667,33659636647.0
1.0,121441.0,757619987.0,0,0.00011474124939798309,33659637333.0
2.0,322904.0,1041264044.0,0,3.507368234920556e-05,33659637531.0
2.0,63297.0,1169473485.0,0,0.0002209096526315515,33659637718.0
1.0,58200.0,333555330.0,0,0.0001005502152299979,33659638136.0
1.0,168449.0,223600477.0,2,0.0004783139675397334,33659638384.0
1.0,86399.0,884512579.0,0,0.00017735422304737707,33659638587.0
1.0,82290.0,671436380.0,0,0.00015247586123382818,33659638729.0
1.0,14739.0,543408881.0,0,0.00024791078671897784,33659638815.0
2.0,51322.0,1020938762.0,0,0.00022476458869558085,33659638962.0
1.0,86399.0,355485143.0,0,3.198869621612851e-05,33659639201.0
1.0,86399.0,839652352.0,0,0.00017213547075112205,33659639271.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659639395.0
1.0,173738.0,230483408.0,2,0.00047876413783673065,33659639733.0
1.0,85604.0,625790088.0,0,0.00013824053675910424,33659640056.0
1.0,125021.0,607129251.0,0,6.911245709496325e-05,33659640223.0
3.5,311509.0,1604259396.25,0,8.085780823931245e-05,33659640234.0
1.0,45613.0,501998573.0,0,0.00018417120152843967,33659640701.0
2.0,34687.0,1600607670.0,0,0.00025336286474877094,33659640744.0
2.0,94697.0,1007989618.0,0,0.0001810876058241156,33659640861.0
1.0,171591.0,191012838.0,2,0.0006232875569107373,33659640888.0
2.0,322904.0,1521472726.0,0,6.280280050269995e-05,33659640921.0
1.0,117493.0,521746571.0,0,4.9842308233563064e-05,33659641229.0
3.0,231032.0,1248249577.0,0,8.994923062381275e-05,33659641801.0
2.0,45359.0,1278862850.0,0,0.0002395657805921342,33659641869.0
3.0,149848.0,1604259396.25,0,0.00018162766908393955,33659641944.0
1.0,154670.0,705221206.0,0,5.571275851354519e-05,33659641978.0
2.0,322904.0,1170152537.0,0,9.163305481778973e-07,33659642611.0
1.0,246492.0,838563854.0,0,1.891139648152689e-05,33659642727.0
3.0,314254.0,574271311.0,2,0.00027218811659578796,33659642870.0
1.0,59082.0,618604632.0,0,0.00017952551049766878,33659642954.0
1.0,86400.0,609206449.0,0,0.00013321016752723574,33659643126.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33659643502.0
1.0,115056.0,199505611.0,2,0.00030167150931401977,33659644012.0
2.0,192775.0,1071874332.0,0,9.518550294408521e-05,33659644561.0
2.0,304108.0,685641814.0,2,0.00016850367060098877,33659644616.0
1.0,147086.0,436510091.0,0,6.192496894095306e-05,33659645084.0
3.5,321006.0,1604259396.25,0,7.493794260690638e-05,33659645154.0
1.0,43497.0,560489193.0,0,0.0001974285879636411,33659645549.0
1.0,55037.0,200085771.0,0,3.161013638317052e-08,33659645908.0
1.0,128830.0,936072556.0,0,0.0001374057901668218,33659645973.0
1.0,169630.0,828360485.0,0,7.02560160669658e-05,33659646114.0
1.0,100614.0,520519430.0,0,8.173863448535997e-05,33659646740.0
1.0,32863.0,696218365.0,0,0.00022783186459001444,33659647298.0
1.0,155527.0,661327917.0,0,3.986021346941562e-05,33659647609.0
1.0,31305.0,441647437.0,0,0.00020415167785152485,33659647716.0
1.0,245842.0,132225962.0,1,0.001584220338317117,33659647719.0
1.0,86399.0,874754511.0,0,0.00017626458454629253,33659647734.0
1.0,86399.0,763559278.0,0,0.00016188103970321763,33659647746.0
1.0,31478.0,58674881.0,2,0.00026144763994374133,33659648026.0
2.0,248868.0,1112179074.0,0,5.126789173052379e-05,33659648095.0
1.0,143522.0,504855999.0,0,9.249024835311434e-06,33659648134.0
1.0,86399.0,128375326.0,2,0.00039798462468350023,33659648137.0
1.0,153151.0,774075269.0,0,7.718374372713521e-05,33659649005.0
1.0,322904.0,766861338.0,2,0.0001460381770559077,33659649719.0
1.0,87628.0,646407060.0,0,0.00013947237209116606,33659649763.0
2.0,133562.0,696345217.0,0,8.322972186732667e-05,33659649883.0
1.0,48833.0,818684104.0,0,0.0002153858496102672,33659650285.0
1.0,60722.0,607357998.0,0,0.00017505673075817902,33659650833.0
1.0,46051.0,839740204.0,0,0.00022019442971781737,33659650900.0
1.0,86399.0,814436688.0,0,0.00016894964391168916,33659650903.0
1.0,86394.0,552212828.0,0,0.0001185834618459888,33659651017.0
2.0,196363.0,634298257.0,0,3.454116324854043e-05,33659651176.0
2.0,66307.0,1604259396.25,0,0.00023370216502815652,33659651526.0
1.0,97314.0,223561895.0,2,0.0001602548115367725,33659651708.0
3.0,292832.0,1604259396.25,0,9.249993901370224e-05,33659651826.0
1.0,158419.0,583952695.0,0,3.7466124448424294e-06,33659652170.0
2.0,172798.0,337374723.0,2,0.00023715013729296665,33659652523.0
1.0,86399.0,247226894.0,0,7.44384722134827e-05,33659653054.0
1.0,88903.0,787666630.0,0,0.00016216519431900878,33659653339.0
1.0,86400.0,89339393.0,2,0.0006920642535070885,33659653342.0
2.0,172798.0,797728600.0,0,5.8421494743017965e-05,33659654607.0
1.0,84492.0,191296570.0,2,0.00016664664604528124,33659654648.0
1.0,156654.0,549305501.0,0,1.0151546618514517e-05,33659654705.0
1.0,86399.0,333177348.0,0,1.571566420604787e-05,33659654946.0
1.0,47112.0,630423568.0,0,0.00020030330078055187,33659655057.0
1.0,107637.0,270271208.0,0,0.00012322148751278697,33659655108.0
1.0,86399.0,791000760.0,0,0.00016580655510087583,33659655111.0
2.0,322904.0,563489838.0,2,0.000298009090721765,33659655178.0
1.0,146070.0,470542067.0,0,3.539518742360173e-05,33659655206.0
1.0,40219.0,534570878.0,0,0.0001997979619309638,33659655325.0
1.0,86399.0,656566505.0,0,0.00014344185746439483,33659655350.0
3.0,322904.0,1105618700.0,0,1.702326746347438e-05,33659655580.0
1.0,85853.0,921461439.0,0,0.00018186353472470117,33659655587.0
1.0,148706.0,202618283.0,2,0.00045888777778310355,33659655891.0
2.0,77129.0,1030503092.0,0,0.00020018804300179718,33659656018.0
1.0,174367.0,847818038.0,0,6.936841928547702e-05,33659656253.0
1.0,160592.0,341511284.0,2,0.0001952051755239912,33659656401.0
2.0,259126.0,900716461.0,0,1.2654740410317344e-05,33659656672.0
1.0,50822.0,259720196.0,0,7.935419659534742e-05,33659657049.0
1.0,86400.0,897979524.0,0,0.0001788180075742796,33659657139.0
1.0,86399.0,110159510.0,2,0.0005092739601663361,33659657242.0
2.0,61505.0,723963702.0,0,0.00019007809278767337,33659657844.0
3.0,259197.0,851965506.0,0,2.9200126662936482e-05,33659658183.0
1.0,87442.0,128819286.0,2,0.0004037617585325495,33659658501.0
3.0,277501.0,1018070646.0,0,2.458601285258374e-06,33659658543.0
1.0,70254.0,642194769.0,0,0.00016563729193527324,33659658591.0
2.0,322904.0,1137388215.0,0,8.865533481794856e-06,33659658704.0
1.0,200123.0,500160626.0,0,0.0001250834296853602,33659658982.0
1.0,93844.0,248768232.0,0,0.0001022006354628032,33659659133.0
1.0,143040.0,170869288.0,2,0.0005620969162456039,33659659419.0
2.0,105575.0,1604259396.25,0,0.00020922482682007073,33659659720.0
3.0,259198.0,1297434243.0,0,7.525664280193544e-05,33659659801.0
1.0,86400.0,889621840.0,0,0.00017791409192093253,33659660274.0
3.5,322904.0,1490203536.0,0,5.8349518649644025e-05,33659660596.0
1.0,40161.0,482836422.0,0,0.0001918567716588684,33659660781.0
1.0,136882.0,698776000.0,0,7.914577302109138e-05,33659660806.0
2.0,322904.0,755344985.0,2,0.00015245804575585221,33659660848.0
1.0,143697.0,173849950.0,2,0.0005515234095543588,33659660978.0
2.0,71741.0,609698818.0,0,0.00015736771670501936,33659661240.0
2.0,85053.0,742684843.0,0,0.00016051302484254695,33659661336.0
3.0,322904.0,936258191.0,0,6.985374713992822e-05,33659661641.0
1.0,38698.0,377688209.0,0,0.00017257383435996323,33659661845.0
1.0,86399.0,318237694.0,0,3.5419812535594723e-06,33659662061.0
1.0,234435.0,163886287.0,1,0.0011554385076337304,33659662250.0
1.0,135075.0,187350151.0,2,0.00044594206176783906,33659662646.0
1.0,49986.0,614309442.0,0,0.0001936645949198776,33659662654.0
1.0,86399.0,583376666.0,0,0.00012693244035387707,33659662813.0
1.0,86399.0,549307309.0,0,0.00011774682598425329,33659662957.0
1.0,18853.0,598810776.0,0,0.00024354994009404313,33659663075.0
1.0,73530.0,285713247.0,0,1.7678075340188582e-05,33659663137.0
1.0,125297.0,150319233.0,2,0.0005585051677574308,33659663220.0
1.0,86399.0,566844261.0,0,0.00012261295602100975,33659663446.0
1.0,86399.0,124443531.0,2,0.0004192486499142743,33659663587.0
2.0,194102.0,1430217249.0,0,0.00013931896460729333,33659663813.0
2.0,172429.0,1128938595.0,0,0.00012229851106614273,33659663860.0
1.0,140609.0,543778988.0,0,1.6456533035634562e-05,33659664086.0
1.0,86237.0,225519476.0,0,0.00010735866483313556,33659664309.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659664499.0
1.0,8937.0,306191656.0,0,0.0002458464079592938,33659664610.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659664686.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659664890.0
1.0,61995.0,362552457.0,0,0.0001040380661362543,33659665241.0
1.0,119304.0,80290284.0,1,0.0012108731298715884,33659665345.0
1.0,101103.0,149211758.0,2,0.0004025465338233726,33659665500.0
1.0,60096.0,551149625.0,0,0.00016599646842871944,33659665670.0
1.0,88881.0,137139881.0,2,0.00037307058652279835,33659666522.0
1.0,108119.0,382145654.0,0,7.892123992007352e-06,33659667221.0
1.0,86399.0,329104093.0,0,1.2506136323828641e-05,33659667638.0
1.0,163559.0,227831871.0,2,0.00044285927836582603,33659667821.0
2.0,106234.0,214429171.0,2,0.00022039294534911296,33659668146.0
1.0,42185.0,111526127.0,0,0.00010321814560745913,33659668431.0
3.0,259197.0,1604259396.25,0,0.00011346600027012365,33659668533.0
1.0,80941.0,752939477.0,0,0.00016753400182150266,33659668558.0
1.0,91644.0,111421656.0,2,0.000547462996932028,33659668764.0
3.5,322904.0,1171591735.0,0,5.772156699969341e-07,33659669108.0
1.0,164250.0,166239099.0,2,0.0007130003635135971,33659669269.0
2.0,172799.0,1004732732.0,0,0.00010304896973165544,33659669369.0
1.0,86399.0,329330124.0,0,1.2686319545426427e-05,33659669450.0
1.0,86399.0,380973149.0,0,4.824900042653056e-05,33659669898.0
1.0,168976.0,581757890.0,0,1.542358004331736e-05,33659670253.0
1.0,44482.0,435166415.0,0,0.00017281564373663224,33659670271.0
1.0,165499.0,195327241.0,2,0.0005722567111691023,33659670307.0
1.0,160975.0,635244294.0,0,2.1627566095575884e-05,33659670627.0
1.0,119274.0,600192274.0,0,7.630769563329299e-05,33659670938.0
1.0,157964.0,236432318.0,2,0.0003930809804918537,33659671027.0
2.0,227713.0,1162218733.0,0,7.910445524510544e-05,33659671041.0
2.0,124075.0,1161280744.0,0,0.00016819076785152675,33659671185.0
1.0,26392.0,782519017.0,0,0.00024130703309485155,33659671815.0
1.0,145494.0,895091244.0,0,0.0001124874549804848,33659672082.0
1.0,269474.0,494172763.0,2,0.0002702691574938275,33659672240.0
2.0,103308.0,1296074613.0,0,0.00019532563587909972,33659672246.0
2.0,162061.0,764558220.0,0,6.306715838927243e-05,33659672291.0
1.0,56701.0,451654909.0,0,0.0001494934728811282,33659672521.0
1.0,57994.0,684146249.0,0,0.00019026558479932172,33659673015.0
1.0,14224.0,414868987.0,0,0.00024074848641323545,33659673285.0
1.0,24892.0,141132394.0,0,9.86606130209602e-05,33659674531.0
2.0,253783.0,279671988.0,2,0.0006323966168987097,33659675123.0
1.0,40902.0,401914160.0,0,0.00017326601044469805,33659675311.0
1.0,159294.0,823646357.0,0,8.163304851806696e-05,33659675327.0
1.0,113738.0,97526619.0,2,0.0008911906240564814,33659675512.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659675697.0
1.0,157692.0,465018096.0,0,6.407536132978398e-05,33659675927.0
2.0,163967.0,496973341.0,0,5.489715700136056e-05,33659675942.0
1.0,22818.0,129052701.0,0,9.822252457603224e-05,33659676028.0
1.0,86400.0,77230309.0,2,0.0008436972646208856,33659676396.0
1.0,17272.0,791335204.0,0,0.00025320760768695385,33659676690.0
1.0,172110.0,177581492.0,2,0.0006941545113467117,33659676781.0
1.0,7776.0,394464976.0,0,0.00025532123236651836,33659676814.0
1.0,35275.0,621330114.0,0,0.00021826064667712202,33659677078.0
2.0,57158.0,869846054.0,0,0.00020932353161769109,33659677321.0
1.0,85799.0,600409120.0,0,0.00013213311640427515,33659677977.0
3.0,259197.0,1604259396.25,0,0.00011346600027012365,33659678134.0
1.0,144822.0,824359089.0,0,9.93557151173706e-05,33659678322.0
2.0,322904.0,1428685863.0,0,4.901931813888649e-05,33659678972.0
1.0,86399.0,622306794.0,0,0.00013619734573284704,33659679098.0
2.0,65105.0,1017272728.0,0,0.00021103445592579866,33659679545.0
1.0,79083.0,895874128.0,0,0.0001867593317164116,33659679599.0
1.0,249004.0,518458823.0,2,0.00020524324563436476,33659679665.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659679922.0
1.0,85499.0,561810286.0,0,0.00012284918550187465,33659680200.0
1.0,11534.0,136486757.0,0,0.00019052764261934108,33659680520.0
1.0,114479.0,740022669.0,0,0.00012033739833771257,33659680699.0
1.0,88748.0,700953896.0,0,0.00014842368647619675,33659680770.0
1.0,102147.0,802869471.0,0,0.00014780660426427235,33659680875.0
1.0,86399.0,537129055.0,0,0.00011418067538596845,33659682370.0
1.0,25474.0,372308550.0,0,0.00020661226614354346,33659682473.0
1.0,125522.0,71572112.0,1,0.0014787477097633153,33659683087.0
1.0,86400.0,454060395.0,0,8.475095524679636e-05,33659683094.0
1.0,86399.0,321945799.0,0,6.6689730318525345e-06,33659683120.0
1.0,36847.0,659346508.0,0,0.00021914988851928045,33659683216.0
1.0,86399.0,547395398.0,0,0.00011719746322128484,33659683293.0
3.0,142616.0,1604259396.25,0,0.00018613566770137008,33659683513.0
3.0,259198.0,871774678.0,0,2.2288222259220852e-05,33659683936.0
2.0,98791.0,1468747445.0,0,0.00020777193508955916,33659684255.0
2.0,322904.0,1215120825.0,0,9.295828783108026e-06,33659684391.0
1.0,54386.0,933303396.0,0,0.00021676142602269663,33659684407.0
1.0,91468.0,273677572.0,0,5.9184085480479636e-05,33659684578.0
2.0,33683.0,810802849.0,0,0.00023349123488222237,33659684807.0
1.0,110821.0,542225680.0,0,7.065232410556201e-05,33659684865.0
1.0,17488.0,566610914.0,0,0.0002441697962092891,33659685080.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659685263.0
1.0,11022.0,274593426.0,0,0.00023489466539811872,33659685312.0
1.0,86400.0,113542725.0,2,0.0004859128739293504,33659685364.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33659685472.0
2.0,118090.0,1040878559.0,0,0.0001615817735997926,33659685572.0
1.0,322904.0,713981723.0,2,0.00017722403468378064,33659685781.0
1.0,85499.0,777306381.0,0,0.00016504005914640634,33659685871.0
1.0,61620.0,114537111.0,2,0.00026295750621042316,33659685919.0
1.0,28574.0,460378360.0,0,0.00021296766894939828,33659685930.0
2.0,268632.0,888815164.0,0,2.7202048332053893e-05,33659686228.0
1.0,86399.0,303867755.0,0,9.29690958338336e-06,33659686618.0
1.0,86395.0,759351894.0,0,0.00016125935473564897,33659686993.0
1.0,86399.0,684198288.0,0,0.00014875629016302717,33659687281.0
2.0,292674.0,1068607162.0,0,1.1504333390751718e-06,33659688850.0
1.0,66910.0,489295283.0,0,0.00013828632007788862,33659689075.0
1.0,100968.0,778943240.0,0,0.00014541224263454712,33659689108.0
1.0,86393.0,159046312.0,2,0.00026815992086825753,33659689142.0
1.0,161630.0,637197216.0,0,2.1376283153366944e-05,33659689224.0
1.0,86398.0,457672353.0,0,8.625704129022624e-05,33659689259.0
2.0,26422.0,1402419022.0,0,0.0002561937054412235,33659689278.0
1.0,140173.0,605983960.0,0,4.3719308603952884e-05,33659689503.0
1.0,148587.0,487723865.0,0,2.961992348778474e-05,33659689678.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33659689889.0
2.0,264543.0,930941440.0,0,9.133153756039824e-06,33659690828.0
1.0,136392.0,152408150.0,2,0.0006198785131775949,33659690962.0
1.0,235546.0,409306239.0,2,0.0003004421276999872,33659691140.0
1.0,85860.0,367184152.0,0,4.120039301846724e-05,33659691237.0
1.0,153916.0,871169014.0,0,9.835646928125817e-05,33659691658.0
1.0,141602.0,190865795.0,2,0.0004668588640647055,33659692063.0
1.0,84116.0,85875698.0,2,0.0007044744402235388,33659692426.0
1.0,51135.0,763390845.0,0,0.0002080499733664894,33659692560.0
1.0,86399.0,658068947.0,0,0.00014374229683459115,33659692681.0
2.0,196755.0,745386776.0,0,1.107037943527129e-05,33659692787.0
1.0,86399.0,122078781.0,2,0.0004326973784656022,33659693057.0
1.0,250275.0,117477463.0,1,0.0018553711222068826,33659693099.0
1.0,137067.0,792420295.0,0,0.00010206140947576811,33659693150.0
1.0,86399.0,436133822.0,0,7.693197067570633e-05,33659693227.0
1.0,173258.0,582784367.0,0,2.2259474594372677e-05,33659693308.0
1.0,260333.0,421768639.0,2,0.00034220715525458683,33659693496.0
2.0,112153.0,579300408.0,0,8.143325013480076e-05,33659693628.0
1.0,156756.0,597715625.0,0,1.277552338937418e-05,33659694099.0
1.0,98761.0,72129404.0,1,0.0010941847671547004,33659694233.0
2.0,55952.0,1112762544.0,0,0.00022475194299179097,33659694530.0
1.0,108953.0,383165306.0,0,9.315842022577529e-06,33659694837.0
1.0,25270.0,678823830.0,0,0.0002378078560510191,33659694876.0
3.0,257784.0,1604259396.25,0,0.00011434678123171268,33659694910.0
2.0,169945.0,820597812.0,0,6.793499610402384e-05,33659694963.0
